Listing_URL,Image_URL,Image_Count,Property_Type,Price_EGP,Title,Listing_Level,Broker_Logo_URL,Location,Bedrooms,Bathrooms,Area_sqm,Listed_Time,Phone_Link,Call_Text,Email_Text,WhatsApp_Link,WhatsApp_Text,Down_Payment,Bell_Icon,Title_Extra,Description_Extra,Locations_Extra,Unused,Price_EGP_Clean,Down_Payment_Clean,Area_sqm_Clean
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7516384.html,https://www.propertyfinder.eg/property/ea34d37aba460b52bb836c08718a5663/416/272/MODE/750f2d/7516384-7e30co.webp?ctr=eg,17.0,Villa,"26,250,000 EGP",Premium villa first row golf under market price .,PREMIUM,https://www.propertyfinder.eg/broker/3/178/98/MODE/676299/1123-logo.jpg?ctr=eg,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4,5,355 sqm,Listed 4 days ago,tel:+20221257124,Call,Email,https://api.whatsapp.com/send?phone=+201119232483&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+D-2%0AType%3A+Villa%0APrice%3A+26%2C250%2C000+EGP+%0ALocation%3A+Hacienda+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7516384%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,26250000.0,,355.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7512702.html,https://www.propertyfinder.eg/property/da02dfae704baf49817abe2eb4d291fb/416/272/MODE/d815c8/7512702-218beo.webp?ctr=eg,10.0,Villa,"28,000,000 EGP",Luxury 3bd Villa sea view 5% installments 10 years,PREMIUM,https://www.propertyfinder.eg/broker/3/178/98/MODE/676299/1123-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,180 sqm,Listed 5 days ago,tel:+20221257233,Call,Email,https://api.whatsapp.com/send?phone=+201273999903&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+salmamarassivi%0AType%3A+Villa%0APrice%3A+28%2C000%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7512702%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,400,000 EGP",,,,,,28000000.0,1400000.0,180.0
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-north-coast-sidi-abdel-rahman-marassi-7513912.html,https://www.propertyfinder.eg/property/c09658e2ed3e45711e82d60cbb365703/416/272/MODE/4afc2b/7513912-b8542o.webp?ctr=eg,12.0,Townhouse,"28,750,000 EGP",Resale Townhouse in Marassi Altea – Pool View,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,216 sqm,Listed 5 days ago,tel:+201220519483,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZ7YH2S7HB3CE34NSB1KW6M5%0AType%3A+Townhouse%0APrice%3A+28%2C750%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7513912%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,28750000.0,,216.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-plage-7514272.html,https://www.propertyfinder.eg/property/f8531d591761561dd43ffc9e807e0af3/416/272/MODE/3e7129/7514272-e5d5bo.webp?ctr=eg,11.0,Chalet,"12,000,000 EGP",Ground chalet + garden sea view installments 10y,PREMIUM,https://www.propertyfinder.eg/broker/3/178/98/MODE/676299/1123-logo.jpg?ctr=eg,"Plage, Sidi Abdel Rahman, North Coast",2,1,110 sqm,Listed 5 days ago,tel:+20221208590,Call,Email,https://api.whatsapp.com/send?phone=+201121586294&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+hnc37%0AType%3A+Chalet%0APrice%3A+12%2C000%2C000+EGP+%0ALocation%3A+Plage+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514272%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 600,000 EGP",,,,,,12000000.0,600000.0,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7514363.html,https://www.propertyfinder.eg/property/b95b033c82ac77dc934300657d9c7b7b/416/272/MODE/4ea2d3/7514363-76dceo.webp?ctr=eg,10.0,Chalet,"19,900,000 EGP","The last chalet 3 rooms, first row on the lagoon",PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3,3,150 sqm,Listed 5 days ago,tel:+201225568384,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+y551%0AType%3A+Chalet%0APrice%3A+19%2C900%2C000+EGP+%0ALocation%3A+Hacienda+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514363%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,19900000.0,,150.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7430560.html,https://www.propertyfinder.eg/property/5441c0062884b8704a7c66c226805030/416/272/MODE/697afd/7430560-6d24bo.webp?ctr=eg,16.0,Chalet,"14,000,000 EGP",Finished Chalet - Lagoon View- Ready to Move,PREMIUM,https://www.propertyfinder.eg/broker/2/178/98/MODE/7f4ed3/1754-logo.jpg?ctr=eg,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,2,250 sqm,Listed 21 days ago,tel:+201552053195,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+AHN-178%0AType%3A+Chalet%0APrice%3A+14%2C000%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7430560%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,14000000.0,,250.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7515282.html,https://www.propertyfinder.eg/property/86508c569e357b1a2f9b9a32a4b56c8e/416/272/MODE/30b50d/7515282-0f253o.webp?ctr=eg,12.0,Chalet,"18,000,000 EGP",LOW Price chalet at Marassi Garden view Furnished,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,200 sqm,Listed 5 days ago,tel:+201200030028,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+fayar2%0AType%3A+Chalet%0APrice%3A+18%2C000%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7515282%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,18000000.0,,200.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-hacienda-west-7516435.html,https://www.propertyfinder.eg/property/33b827b7af73aa56b3afc7582c0fd95b/416/272/MODE/0ca199/7516435-c397eo.webp?ctr=eg,14.0,Chalet,"11,000,000 EGP",Dp550k installment 12y chalet panormic view lagoon,PREMIUM,https://www.propertyfinder.eg/broker/3/178/98/MODE/d6b3b3/2685-logo.jpg?ctr=eg,"Hacienda West, Ras Al Hekma, North Coast",1,1,75 sqm,Listed 4 days ago,tel:+201050923335,Call,Email,https://api.whatsapp.com/send?phone=+201050923335&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+Rnc3p7-300%0AType%3A+Chalet%0APrice%3A+11%2C000%2C000+EGP+%0ALocation%3A+Hacienda+West+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7516435%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 550,000 EGP",,,,,,11000000.0,550000.0,75.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7495024.html,https://www.propertyfinder.eg/property/69b1957f30b4370ee8080aa109ef70da/416/272/MODE/d5f710/7495024-9d0f3o.webp?ctr=eg,10.0,Villa,"30,000,000 EGP",Finished Villa 270 SQM In Soul North Coast | Emaar,PREMIUM,https://www.propertyfinder.eg/broker/5/178/98/MODE/7fb5cc/2293-logo.jpg?ctr=eg,"Soul North Coast, Qesm Ad Dabaah, North Coast",5,4,270 sqm,Listed 8 days ago,tel:+201066280660,Call,Email,https://api.whatsapp.com/send?phone=+201066280660&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+A-8675%0AType%3A+Villa%0APrice%3A+30%2C000%2C000+EGP+%0ALocation%3A+Soul+North+Coast+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7495024%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,30000000.0,,270.0
https://www.propertyfinder.eg/en/plp/buy/duplex-for-sale-north-coast-sidi-abdel-rahman-hacienda-bay-7514934.html,https://www.propertyfinder.eg/property/483ca8b5fdc659ba23b5a1479909b965/416/272/MODE/e4b901/7514934-1c4cco.webp?ctr=eg,11.0,Duplex,"15,000,000 EGP",FINISHED DUPLEX PANORAMIC SEA VIEW OVER 10 YEARS,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3,4,187 sqm,Listed 5 days ago,tel:+201212535063,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+premeuim-1%0AType%3A+Duplex%0APrice%3A+15%2C000%2C000+EGP+%0ALocation%3A+Hacienda+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514934%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 350,000 EGP",,,,,,15000000.0,350000.0,187.0
https://www.propertyfinder.eg/en/plp/buy/apartment-for-sale-north-coast-al-alamein-latin-district-7516307.html,https://www.propertyfinder.eg/property/656442f3fecf27ff022f5f88200a7cee/416/272/MODE/61e7b8/7516307-801c3o.webp?ctr=eg,12.0,Apartment,"4,400,002 EGP",panoramic view and Best price in latin district,PREMIUM,https://www.propertyfinder.eg/broker/1/178/98/MODE/6b5eda/3485-logo.jpg?ctr=eg,"Latin District, New Alamein City, Al Alamein, North Coast",2,2,143 sqm,Listed 4 days ago,tel:+20221208233,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZ8GRCSG1T6HC987EPWMRGZP%0AType%3A+Apartment%0APrice%3A+4%2C400%2C002+EGP+%0ALocation%3A+Latin+District+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7516307%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 220,000 EGP",,,,,,4400002.0,220000.0,143.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-almaza-bay-7514397.html,https://www.propertyfinder.eg/property/ffa683c9f6285c1eb5ba62619e847148/416/272/MODE/3ae34b/7514397-1d212o.webp?ctr=eg,12.0,Chalet,"15,800,000 EGP",opportunity-Prime Location-Ready to move- Almaza,PREMIUM,https://www.propertyfinder.eg/broker/2/178/98/MODE/a5bd91/4298-logo.jpg?ctr=eg,"Almaza Bay, Qesm Marsa Matrouh, North Coast",2,2,100 sqm,Listed 5 days ago,tel:+201507008606,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+MSH-0091%0AType%3A+Chalet%0APrice%3A+15%2C800%2C000+EGP+%0ALocation%3A+Almaza+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514397%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,15800000.0,,100.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-heneish-beit-al-bahr-7516204.html,https://www.propertyfinder.eg/property/42243577e2bcbf924db1cfe3c73bc57c/416/272/MODE/9c3d8a/7516204-03263o.webp?ctr=eg,22.0,Villa,"25,050,000 EGP",Ready To Deliver Sea View Villa In Sidi Heneish,PREMIUM,https://www.propertyfinder.eg/broker/1/178/98/MODE/ddfe90/1622-logo.jpg?ctr=eg,"Beit Al Bahr, Sidi Heneish, North Coast",2,4,316 sqm,Listed 4 days ago,tel:+20221257009,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+3-7-25+%23BHNVYZFNWMNTF%0AType%3A+Villa%0APrice%3A+25%2C050%2C000+EGP+%0ALocation%3A+Beit+Al+Bahr+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7516204%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,25050000.0,,316.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-direction-white-7512316.html,https://www.propertyfinder.eg/property/a400176a58189f36842f6cb41380cb97/416/272/MODE/d39d47/7512316-3d2c0o.webp?ctr=eg,10.0,Chalet,"11,500,000 EGP",Chalet F-Finished 110m \ nex to SODIC \ Over 8Year,PREMIUM,https://www.propertyfinder.eg/broker/5/178/98/MODE/f6452c/5637-logo.jpg?ctr=eg,"Direction White, Ras Al Hekma, North Coast",2,1,110 sqm,Listed 5 days ago,tel:+20221208137,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+MoustafaH110%0AType%3A+Chalet%0APrice%3A+11%2C500%2C000+EGP+%0ALocation%3A+Direction+White+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7512316%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,11500000.0,,110.0
https://www.propertyfinder.eg/en/plp/buy/townhouse-for-sale-north-coast-ras-al-hekma-mountain-view-7515405.html,https://www.propertyfinder.eg/property/da04b29ff1108b9e7153bab3ba4e12f3/416/272/MODE/75ea12/7515405-3ea98o.webp?ctr=eg,10.0,Townhouse,"20,000,000 EGP",TOWNHOUSE / CRYSTA / MOUNTAIN VIEW / 12 YRS INST,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Mountain View, Ras Al Hekma, North Coast",3,3,185 sqm,Listed 4 days ago,tel:+201201658252,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+01JZ8ATBXRSGDRWWXK2B3NXTAH%0AType%3A+Townhouse%0APrice%3A+20%2C000%2C000+EGP+%0ALocation%3A+Mountain+View+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7515405%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 1,000,000 EGP",,,,,,20000000.0,1000000.0,185.0
,,,,,,,,,0,0,,,,,Notify me,,,,https://static-assets.propertyfinder.com/images/email-alert-envelope.svg,https://static-assets.propertyfinder.com/images/email-alert-bell.svg,Don't miss out,Get notified with new properties for North Coast,North Coast,,,
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-ras-al-hekma-azha-north-7515681.html,https://www.propertyfinder.eg/property/60d5130c26af8f0f7c23680bbc6a41a0/416/272/MODE/d10ef0/7515681-d0e20o.webp?ctr=eg,21.0,Villa,"18,000,000 EGP",lowest price villa finish+AC STEPS TO Sea over 8Y,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",3,4,200 sqm,Listed 4 days ago,tel:+201220510809,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+V-RAMLA%0AType%3A+Villa%0APrice%3A+18%2C000%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7515681%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,18000000.0,,200.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-mountain-view-7514025.html,https://www.propertyfinder.eg/property/53d3da5572ca1cbc565ef39d7fce3e38/416/272/MODE/030af9/7514025-71dabo.webp?ctr=eg,14.0,Chalet,"11,000,000 EGP",chance dp 165k inst 12y chalet next to sea,PREMIUM,https://www.propertyfinder.eg/broker/3/178/98/MODE/d6b3b3/2685-logo.jpg?ctr=eg,"Mountain View, Ras Al Hekma, North Coast",2,2,110 sqm,Listed 5 days ago,tel:+201050923336,Call,Email,https://api.whatsapp.com/send?phone=+201050923336&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+snc3p7-302%0AType%3A+Chalet%0APrice%3A+11%2C000%2C000+EGP+%0ALocation%3A+Mountain+View+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514025%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 165,000 EGP",,,,,,11000000.0,165000.0,110.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-ad-dabaah-d-bay-7512970.html,https://www.propertyfinder.eg/property/c06687f050f6107cd58fb829090c60c6/416/272/MODE/0cf139/7512970-0266eo.webp?ctr=eg,10.0,Chalet,"11,536,236 EGP",Chalet With Garden Fully Finished | PRIME LOCATION,PREMIUM,https://www.propertyfinder.eg/broker/15/178/98/MODE/90579c/1396-logo.jpg?ctr=eg,"D-Bay, Qesm Ad Dabaah, North Coast",3,3,135 sqm,Listed 5 days ago,tel:+20221256920,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+patef3us5%0AType%3A+Chalet%0APrice%3A+11%2C536%2C236+EGP+%0ALocation%3A+D-Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7512970%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,11536236.0,,135.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-ras-al-hekma-azha-north-7512792.html,https://www.propertyfinder.eg/property/f30663eddfbac68832a3748ea31b9a21/416/272/MODE/db05ad/7512792-ccac6o.webp?ctr=eg,14.0,Chalet,"15,672,000 EGP",D.P 0% Chalet 1st Row in Azha North Over 10 Years,PREMIUM,https://www.propertyfinder.eg/broker/1/178/98/MODE/ddfe90/1622-logo.jpg?ctr=eg,"Azha North, Ras Al Hekma, North Coast",2,2,107 sqm,Listed 5 days ago,tel:+20221257009,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+3-7-25+%23AJBCYZVARX%0AType%3A+Chalet%0APrice%3A+15%2C672%2C000+EGP+%0ALocation%3A+Azha+North+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7512792%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,15672000.0,,107.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-al-alamein-lagoon-7510521.html,https://www.propertyfinder.eg/property/d87b1ce70f9d397662394c851b7034c3/416/272/MODE/6d088a/7510521-27e39o.webp?ctr=eg,14.0,Chalet,"3,300,000 EGP","chalet in the heart of El Alamein with d.p165,000",PREMIUM,https://www.propertyfinder.eg/broker/1/178/98/MODE/63c976/4106-logo.jpg?ctr=eg,"Lagoon, Al Alamein, North Coast",2,2,80 sqm,Listed 5 days ago,tel:+201021563542,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+280001%0AType%3A+Chalet%0APrice%3A+3%2C300%2C000+EGP+%0ALocation%3A+Lagoon+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7510521%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 165,000 EGP",,,,,,3300000.0,165000.0,80.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-qesm-marsa-matrouh-fouka-bay-7515856.html,https://www.propertyfinder.eg/property/cf08c55605a2712660f35661a3bbbf5c/416/272/MODE/286867/7515856-c0774o.webp?ctr=eg,13.0,Chalet,"21,535,000 EGP","READY TO MOVE town house , fully finished | 3Y .",PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3,2,140 sqm,Listed 4 days ago,tel:+201220518306,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+foukatownhouse3%0AType%3A+Chalet%0APrice%3A+21%2C535%2C000+EGP+%0ALocation%3A+Fouka+Bay+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7515856%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,"Down payment: 7,537,250 EGP",,,,,,21535000.0,7537250.0,140.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-heneish-beit-al-bahr-7516260.html,https://www.propertyfinder.eg/property/8f15407a6997e25ada3e45c23974efd4/416/272/MODE/df0420/7516260-cd424o.webp?ctr=eg,22.0,Chalet,"22,307,000 EGP",D.P5% Sea View Chalet In Beit El Bahr Sidi Heneish,PREMIUM,https://www.propertyfinder.eg/broker/1/178/98/MODE/ddfe90/1622-logo.jpg?ctr=eg,"Beit Al Bahr, Sidi Heneish, North Coast",3,3,208 sqm,Listed 4 days ago,tel:+20221257009,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+3-7-25+%23WEBBRYPKVCQ%0AType%3A+Chalet%0APrice%3A+22%2C307%2C000+EGP+%0ALocation%3A+Beit+Al+Bahr+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7516260%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,22307000.0,,208.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7514010.html,https://www.propertyfinder.eg/property/78d25837157c31fd0587a04a645174eb/416/272/MODE/018632/7514010-ea0b8o.webp?ctr=eg,11.0,Chalet,"18,450,000 EGP",chalet marassi super Lux ready to move,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",4,3,162 sqm,Listed 5 days ago,tel:+201222122143,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+hy285%0AType%3A+Chalet%0APrice%3A+18%2C450%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514010%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,18450000.0,,162.0
https://www.propertyfinder.eg/en/plp/buy/chalet-for-sale-north-coast-sidi-abdel-rahman-marassi-7514681.html,https://www.propertyfinder.eg/property/0fd6ff244a6c3d08eba2cc169954af28/416/272/MODE/f28b2e/7514681-f5d15o.webp?ctr=eg,12.0,Chalet,"37,000,000 EGP",LIMITED OFFER _ chalet 1st row canal _ old price !,PREMIUM,https://www.propertyfinder.eg/broker/8/178/98/MODE/8a2128/85-logo.jpg?ctr=eg,"Marassi, Sidi Abdel Rahman, North Coast",3,3,200 sqm,Listed 5 days ago,tel:+201225567425,Call,Email,https://api.whatsapp.com/send?phone=+20221257340&text=Hello%2C%0AI+would+like+to+get+more+information+about+this+property%3A+%0A+%0AReference%3A+M1211%0AType%3A+Chalet%0APrice%3A+37%2C000%2C000+EGP+%0ALocation%3A+Marassi+%0ALink%3A+https%3A%2F%2Fwww.propertyfinder.eg%2Fto%2F7514681%2Fen+%0A+%0AAny+changes+made+to+this+message+will+result+in+the+enquiry+not+being+sent+to+the+agent.,WhatsApp,,,,,,,37000000.0,,200.0
